StartTime,EndTime,Steps,Calories,Distance(meters),ActiveTime(seconds)
2022-12-22 11:15:00,2022-12-22 11:29:59,58,2,42,120
2022-12-23 19:00:00,2022-12-23 19:14:59,273,11,199,120
2022-12-23 19:15:00,2022-12-23 19:29:59,528,25,386,360
2022-12-23 19:30:00,2022-12-23 19:44:59,58,3,42,60
2022-12-23 20:15:00,2022-12-23 20:29:59,185,9,135,120
2022-12-24 07:45:00,2022-12-24 07:59:59,84,3,61,60
2022-12-24 08:45:00,2022-12-24 08:59:59,164,6,120,120
2022-12-24 09:00:00,2022-12-24 09:14:59,796,33,582,540
2022-12-24 09:15:00,2022-12-24 09:29:59,886,33,648,540
2022-12-24 10:45:00,2022-12-24 10:59:59,49,2,35,60
2022-12-24 20:15:00,2022-12-24 20:29:59,539,23,394,360
2022-12-24 20:30:00,2022-12-24 20:44:59,944,37,691,540
2022-12-24 22:00:00,2022-12-24 22:14:59,141,6,103,60
2022-12-25 19:00:00,2022-12-25 19:14:59,497,20,363,360
2022-12-25 19:15:00,2022-12-25 19:29:59,1479,54,1082,900
2022-12-25 19:30:00,2022-12-25 19:44:59,1446,54,1058,900
2022-12-25 19:45:00,2022-12-25 19:59:59,847,34,620,600
2022-12-25 21:00:00,2022-12-25 21:14:59,306,14,223,240
2022-12-25 23:30:00,2022-12-25 23:44:59,84,5,61,60
2022-12-26 04:00:00,2022-12-26 04:14:59,82,3,60,60
2022-12-26 05:15:00,2022-12-26 05:29:59,121,6,88,60
2022-12-26 08:00:00,2022-12-26 08:14:59,589,25,431,360
2022-12-26 08:15:00,2022-12-26 08:29:59,607,25,444,420
2022-12-26 08:30:00,2022-12-26 08:44:59,1200,46,878,660
2022-12-26 08:45:00,2022-12-26 08:59:59,57,4,41,60
2022-12-26 10:45:00,2022-12-26 10:59:59,417,19,305,240
2022-12-26 11:00:00,2022-12-26 11:14:59,1061,43,776,900
2022-12-26 11:15:00,2022-12-26 11:29:59,530,24,387,300
2022-12-26 11:45:00,2022-12-26 11:59:59,144,6,105,60
2022-12-27 09:00:00,2022-12-27 09:14:59,671,26,491,360
2022-12-27 09:15:00,2022-12-27 09:29:59,1234,47,903,840
2022-12-27 09:30:00,2022-12-27 09:44:59,1248,47,913,780
2022-12-27 09:45:00,2022-12-27 09:59:59,288,11,210,180
2022-12-27 10:30:00,2022-12-27 10:44:59,128,6,93,60
2022-12-27 14:15:00,2022-12-27 14:29:59,44,2,32,60
2022-12-27 15:30:00,2022-12-27 15:44:59,99,5,72,60
2022-12-27 18:00:00,2022-12-27 18:14:59,675,28,494,420
2022-12-27 18:15:00,2022-12-27 18:29:59,413,17,302,240
2022-12-27 18:30:00,2022-12-27 18:44:59,173,8,126,120
2022-12-27 19:45:00,2022-12-27 19:59:59,154,7,112,60
2022-12-27 22:00:00,2022-12-27 22:14:59,84,4,61,60
2022-12-28 10:15:00,2022-12-28 10:29:59,598,24,437,360
2022-12-28 10:30:00,2022-12-28 10:44:59,269,13,196,120
2022-12-28 10:45:00,2022-12-28 10:59:59,900,36,658,600
2022-12-28 11:00:00,2022-12-28 11:14:59,1351,50,988,840
2022-12-28 11:15:00,2022-12-28 11:29:59,972,37,711,660
2022-12-28 11:30:00,2022-12-28 11:44:59,1274,46,932,780
2022-12-28 11:45:00,2022-12-28 11:59:59,791,30,579,360
2022-12-28 12:00:00,2022-12-28 12:14:59,354,14,259,240
2022-12-28 12:30:00,2022-12-28 12:44:59,51,2,37,60
2022-12-28 19:45:00,2022-12-28 19:59:59,224,11,163,120
2022-12-28 22:15:00,2022-12-28 22:29:59,134,6,98,60
2022-12-29 01:00:00,2022-12-29 01:14:59,82,4,60,60
2022-12-29 05:45:00,2022-12-29 05:59:59,151,7,110,60
2022-12-29 06:00:00,2022-12-29 06:14:59,35,2,25,60
2022-12-29 08:30:00,2022-12-29 08:44:59,83,4,60,60
2022-12-29 08:45:00,2022-12-29 08:59:59,408,17,298,300
2022-12-29 10:45:00,2022-12-29 10:59:59,636,27,465,480
2022-12-29 11:00:00,2022-12-29 11:14:59,18,2,13,60
2022-12-29 11:30:00,2022-12-29 11:44:59,80,4,58,60
2022-12-29 20:45:00,2022-12-29 20:59:59,66,3,48,60
2022-12-29 21:45:00,2022-12-29 21:59:59,171,8,125,120
2022-12-30 07:15:00,2022-12-30 07:29:59,105,3,76,60
2022-12-30 07:30:00,2022-12-30 07:44:59,501,20,366,360
2022-12-30 08:45:00,2022-12-30 08:59:59,403,16,294,240
2022-12-30 09:00:00,2022-12-30 09:14:59,474,22,346,240
2022-12-30 09:15:00,2022-12-30 09:29:59,205,11,150,180
2022-12-30 21:30:00,2022-12-30 21:44:59,130,6,95,120
2022-12-30 21:45:00,2022-12-30 21:59:59,227,10,166,180
2022-12-30 22:30:00,2022-12-30 22:44:59,144,6,105,120
2022-12-31 06:00:00,2022-12-31 06:14:59,134,7,98,60
2022-12-31 08:15:00,2022-12-31 08:29:59,49,2,35,60
2022-12-31 09:30:00,2022-12-31 09:44:59,97,4,71,60
2022-12-31 09:45:00,2022-12-31 09:59:59,1384,52,1013,900
2022-12-31 10:00:00,2022-12-31 10:14:59,1129,43,826,720
2022-12-31 10:15:00,2022-12-31 10:29:59,838,32,613,480
2022-12-31 10:30:00,2022-12-31 10:44:59,1239,47,906,780
2022-12-31 13:00:00,2022-12-31 13:14:59,122,5,89,60
2022-12-31 18:45:00,2022-12-31 18:59:59,162,6,118,60
2022-12-31 20:15:00,2022-12-31 20:29:59,65,2,47,60
2022-12-31 20:30:00,2022-12-31 20:44:59,605,23,442,420
2022-12-31 21:00:00,2022-12-31 21:14:59,837,35,612,540
2022-12-31 21:15:00,2022-12-31 21:29:59,92,4,67,60
2022-12-31 21:30:00,2022-12-31 21:44:59,71,4,51,60
2022-12-31 23:00:00,2022-12-31 23:14:59,68,2,49,60
2023-01-01 03:15:00,2023-01-01 03:29:59,92,4,67,60
